Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand,DemandPredicted
2023-01-31,53,4,0,7969,744,1310577,16,13,4208.220575582502,174234.20312913656
2023-02-28,53,4,0,6378,2086,1978550,7,7,307428.7901807917,362709.0577671146
2023-03-31,53,4,0,6221,405,554296,33,28,117543.09233595231,235514.72727981306
2023-04-30,53,4,0,1283,4570,2166282,30,37,892339.2689709598,684371.7417528105
2023-05-31,53,4,0,3127,5715,3637185,24,26,804073.501818504,674179.0185031076
2023-06-30,53,4,0,6667,2574,706702,259,31,83813.85881776553,44690.407987551196
2023-07-31,53,4,0,7396,1600,1557979,247,33,96206.63775983536,206138.21081615108
2023-08-31,53,4,0,3365,1284,645465,190,33,320359.9832638978,493431.4066470442
2023-09-30,53,4,0,4072,1597,1400296,23,35,564943.7040199705,540024.8626089818
2023-10-31,53,4,0,5274,231,1935534,41,35,642086.0067811039,622407.8387911167
2023-11-30,53,4,0,3367,307,1216447,45,33,680183.9640301192,684361.4958227455
2023-12-31,53,4,0,7644,1363,1414273,22,8,52944.296121202,178936.10022230633
2015-01-31,53,5,0,7862,2544,1303021,22,8,15759.58186978391,29950.747487513883
2015-02-28,53,5,0,5680,740,1206898,22,8,320837.8535747161,394822.0708797834
2015-03-31,53,5,0,5441,1017,515486,22,8,146083.62844437148,263193.69558478397
2015-04-30,53,5,0,2892,7081,3113385,22,8,418893.6172854137,511711.56867640966
2015-05-31,53,5,0,2446,6205,2475599,22,8,529961.5042553435,495052.7819795353
2015-06-30,53,5,0,4231,4342,1149310,22,8,279307.20007240784,252242.54387744723
2015-07-31,53,5,0,3211,3028,1716746,22,8,680677.160144149,586842.6992980279
2015-08-31,53,5,0,7451,3522,1321297,22,8,54799.07566346073,5158.057571031663
2015-09-30,53,5,0,4108,2255,1909843,22,8,695335.8123869429,577915.0415773665
2015-10-31,53,5,0,4884,2250,1338606,22,8,390403.7990661456,384321.617178468
2015-11-30,53,5,0,5776,3909,675338,22,8,105842.7980623976,37173.37276250344
2015-12-31,53,5,0,6531,260,1397280,22,8,248724.701847901,371159.2394228166
2016-01-31,53,5,0,6594,2813,1609023,22,8,193782.1483236079,205303.2358279396
2016-02-29,53,5,0,3709,4359,1598532,22,8,440700.1566934011,391149.82184442657
2016-03-31,53,5,0,3158,2160,580009,22,8,266470.19088650664,429662.4995401138
2016-04-30,53,5,0,1976,8545,3031570,22,8,108629.4903526574,461142.8167581039
2016-05-31,53,5,0,2877,6940,2858673,22,8,414516.4627372803,457035.21821986313
2016-06-30,53,5,0,6324,3729,908731,22,8,111095.0685727082,27359.49160156085
2016-07-31,53,5,0,4602,3578,688064,22,8,175615.64198255131,186130.6638349026
2016-08-31,53,5,0,4818,2774,1116855,22,8,306706.1833836095,307098.07888266264
2016-09-30,53,5,0,3871,1682,1886685,22,8,790933.1670338815,629682.0687279162
2016-10-31,53,5,0,7122,840,1523193,22,8,151058.09283223737,282960.7596645162
2016-11-30,53,5,0,6496,1701,1897033,22,8,288558.1611249978,350722.2558325569
2016-12-31,53,5,0,7070,4514,905924,22,8,52178.9340332763,-113635.60682292932
2017-01-31,53,5,0,5779,2232,850318,22,8,177168.47623810777,193807.31426003348
2017-02-28,53,5,0,6786,527,630790,22,8,89910.87742736898,178026.56602094256
2017-03-31,53,5,0,6240,2541,1712128,22,8,269631.1971059589,293954.4679188644
2017-04-30,53,5,0,1439,5080,3491123,22,8,1241918.319062136,936413.0045126186
2017-05-31,53,5,0,3390,8929,2396104,22,8,6615.702557317737,143060.8528740102
2017-06-30,53,5,0,3553,4316,1868414,22,8,538820.0821531882,479996.7541810602
2017-07-31,53,5,0,4719,1872,568345,22,8,184358.4213702296,289529.27340081905
2017-08-31,53,5,0,3400,2625,1389519,22,8,565055.5315315385,535094.336140236
2017-09-30,53,5,0,7090,4068,1834327,22,8,113715.1022646645,107791.21632693495
2017-10-31,53,5,0,4970,3072,913181,22,8,227302.88003816185,226428.1073274581
2017-11-30,53,5,0,5966,1574,1596087,22,8,334244.6386131703,358058.82416623394
2017-12-31,53,5,0,6331,1904,687885,22,8,112894.0403738116,133511.81063101764
2018-01-31,53,5,0,4357,2044,1010980,22,8,355332.9372344321,392569.3824704508
2018-02-28,53,5,0,5551,424,1448809,22,8,422197.58075339335,485771.15401040297
2018-03-31,53,5,0,4903,3115,1799131,22,8,454403.80487781554,410897.07139584544
2018-04-30,53,5,0,2514,7636,2128955,22,8,217357.5974020797,299483.5481736916
2018-05-31,53,5,0,2482,6014,2059265,22,8,468208.7909728576,420599.1896418314
2018-06-30,53,5,0,4635,4116,1284624,22,8,292304.87447237654,257620.7821226894
2018-07-31,53,5,0,7969,1988,937575,22,8,2555.3589840951604,-4172.374852745694
2018-08-31,53,5,0,4444,1679,1623267,22,8,586239.4226349008,536515.1846061503
2018-09-30,53,5,0,4483,2931,1948089,22,8,576372.2008016995,482525.9110786885
2018-10-31,53,5,0,6351,4904,1640101,22,8,153061.1625470786,74993.47754990203
2018-11-30,53,5,0,4860,2480,734545,22,8,208494.7270013928,253856.51691767748
2018-12-31,53,5,0,5840,284,1418844,22,8,370585.3479816411,452561.9338609869
2019-01-31,53,5,0,3445,1529,1789269,22,8,844908.2467475684,688337.6520650046
2019-02-28,53,5,0,5840,3520,1970621,22,8,322992.7230519626,305018.0149211563
2019-03-31,53,5,0,6564,4913,1820016,22,8,147544.86070863283,87948.2736639559
2019-04-30,53,5,0,1325,7567,3727650,22,8,487024.85907694657,772287.8352874994
2019-05-31,53,5,0,2443,5324,3659409,22,8,1033368.6834765445,810625.9744178653
2019-06-30,53,5,0,5625,4687,1595471,22,8,226015.41719222505,170397.7803366474
2019-07-31,53,5,0,7733,3184,1680925,22,8,35798.466634082775,78067.39445527154
2019-08-31,53,5,0,4838,1780,1088890,22,8,344799.75861322496,378446.6650297208
2019-09-30,53,5,0,7526,3533,1373633,22,8,49044.952779843145,11903.785340287188
2019-10-31,53,5,0,3402,3481,842343,22,8,296216.72065855225,347484.2766502078
2019-11-30,53,5,0,6350,1317,1674697,22,8,294278.59617197345,367506.099187556
2019-12-31,53,5,0,5211,1821,1910797,22,8,530574.1414168018,494958.50887745747
2020-01-31,53,5,0,3035,3946,733057,22,8,254800.7068589753,340343.28387999034
2020-02-29,53,5,0,5997,4106,1022499,22,8,138691.11232137826,48807.87159603732
2020-03-31,53,5,0,6055,2821,1923985,22,8,320317.21031267795,336217.68568688066
2020-04-30,53,5,0,3103,6040,3955741,22,8,791114.6350401909,736490.1959389462
2020-05-31,53,5,0,1260,7667,2418768,22,8,296384.1074386399,488695.43591893616
2020-06-30,53,5,0,4122,3023,1482286,22,8,476245.97868385335,436943.95495284436
2020-07-31,53,5,0,3644,715,969051,22,8,485446.3330538269,568646.9551646746
2020-08-31,53,5,0,7336,269,895878,22,8,71829.51827892331,193083.84595239075
2020-09-30,53,5,0,7457,1772,685532,22,8,37148.187369193474,20324.226593514326
2020-10-31,53,5,0,6331,2072,524585,22,8,84047.26684733706,90710.1039616998
2020-11-30,53,5,0,3169,111,776716,22,8,463122.5081302501,621350.3398366597
2020-12-31,53,5,0,4664,1171,1067813,22,8,386958.53882857936,446758.7903243696
2021-01-31,53,5,0,6969,3090,1500949,22,8,126493.35445876916,124086.91559648117
2021-02-28,53,5,0,6066,1576,1243303,22,8,247479.82309889837,300712.87738377065
2021-03-31,53,5,0,6190,686,1150868,22,8,240166.39281605327,336873.7455450384
2021-04-30,53,5,0,2495,5868,3499717,22,8,833026.5912124537,740681.6983977443
2021-05-31,53,5,0,3210,4547,3964712,22,8,1170501.5331234057,863193.8774147925
2021-06-30,53,5,0,5520,833,1139593,22,8,320206.7384815533,398016.00903928885
2021-07-31,53,5,0,5290,576,1073563,22,8,340072.77088354185,428972.03560107824
2021-08-31,53,5,0,7007,214,1099219,22,8,132833.6178059082,277680.2995371352
2021-09-30,53,5,0,7989,2208,747528,22,8,563.7735408022719,-50667.0737904486
2021-10-31,53,5,0,6099,447,1973739,22,8,445106.52153482544,515152.43404368963
2021-11-30,53,5,0,4485,3885,924788,22,8,230272.4966450024,214443.0734518158
2021-12-31,53,5,0,6062,3489,770247,22,8,113897.15334114929,63375.331175556516
2022-01-31,53,5,0,5733,4606,1252426,22,8,172542.41319406946,88626.38722121183
2022-02-28,53,5,0,5381,619,1749957,22,8,532955.8547079988,553353.2171354811
2022-03-31,53,5,0,3859,4746,562446,22,8,137083.2684337545,153031.29498466325
2022-04-30,53,5,0,2692,8285,3824288,22,8,194256.8558238318,577350.00044578
2022-05-31,53,5,0,2184,6184,3238468,22,8,731503.3872960943,677668.3765655203
2022-06-30,53,5,0,7242,3218,1203263,22,8,72855.27649398285,24337.906850930485
2022-07-31,53,5,0,5530,863,1118818,22,8,311946.08093747933,391555.4759744814
2022-08-31,53,5,0,7196,1875,1196357,22,8,94787.64981625412,139117.8290014717
2022-09-30,53,5,0,5320,3766,1490014,22,8,289418.65641752305,257556.04517216675
2022-10-31,53,5,0,3134,4725,1849019,22,8,532244.9426540276,486598.90467789944
2022-11-30,53,5,0,3640,585,1441563,22,8,734195.0784279977,687415.1949005715
2022-12-31,53,5,0,7186,4007,1049515,22,8,58899.606881740845,-56199.11907443721
2023-01-31,53,5,0,5068,3391,1811929,22,8,412815.7032474589,378802.58880356135
2023-02-28,53,5,0,4989,2911,1298438,22,8,329933.92383579427,314291.65011205303
2023-03-31,53,5,0,5162,4770,1796251,22,8,298235.7990823966,245806.31200784052
2023-04-30,53,5,0,1828,6914,2587937,22,8,457928.29550930567,521977.9842313026
2023-05-31,53,5,0,2177,8637,2126353,22,8,57781.23166143828,247877.1641256293
2023-06-30,53,5,0,5817,2338,1049818,22,8,211606.7975747258,226818.72160236095
2023-07-31,53,5,0,7970,3250,994575,22,8,2141.5725676721167,-95857.34352964717
2023-08-31,53,5,0,4461,3503,620789,22,8,167319.99066323967,194918.53829800093
2023-09-30,53,5,0,3806,1240,698590,22,8,315511.7299487754,464270.61977164
2023-10-31,53,5,0,5096,3513,1429681,22,8,315561.2064354578,284694.84265534417
2023-11-30,53,5,0,5036,2678,1176280,22,8,305533.96630847576,310694.15678766713
2023-12-31,53,5,0,6135,384,1465111,22,8,326532.0993507876,429616.12519098254
2015-01-31,53,6,0,4085,1335,705219,22,8,293649.50989110884,412175.0485974949
2015-02-28,53,6,0,4573,2783,663505,22,8,195966.60901872977,245173.29964425165
2015-03-31,53,6,0,3945,1188,1119643,22,8,492193.044664152,538089.6503651114
2015-04-30,53,6,0,3205,7893,3471514,22,8,250173.217541732,481313.6427292318
2015-05-31,53,6,0,2566,8829,2401104,22,8,25990.24961533997,247824.37226678192
2015-06-30,53,6,0,5903,2082,1969030,22,8,395942.27251458704,416494.2550614149
2015-07-31,53,6,0,3744,751,1561655,22,8,761007.2005381281,682740.269633266
2015-08-31,53,6,0,6582,2688,1452040,22,8,179951.23665132784,191676.65565954807
2015-09-30,53,6,0,5816,2596,1485947,22,8,287998.96867020626,287963.1046645875
2015-10-31,53,6,0,3276,1784,1771946,22,8,838062.0802128708,671627.7002758939
2015-11-30,53,6,0,5151,1404,1636962,22,8,491403.5121610194,472609.45555250265
2015-12-31,53,6,0,6349,4334,1807962,22,8,192602.04272277537,152894.97015991827
2016-01-31,53,6,0,6258,3575,892602,22,8,116759.8409558232,45269.445278876745
2016-02-29,53,6,0,7213,1410,942635,22,8,77889.68291330381,123328.79758250504
2016-03-31,53,6,0,4833,1861,1789018,22,8,561003.4121365508,507891.90312931215
2016-04-30,53,6,0,3474,8787,3683527,22,8,42958.17400100892,406305.68265576806
2016-05-31,53,6,0,2036,4934,3990512,22,8,1338744.4908037572,939402.4543642952
2016-06-30,53,6,0,7266,2494,655028,22,8,43231.65131563214,-26587.005805951652
2016-07-31,53,6,0,3508,3397,1357848,22,8,473619.1708231425,451815.49472299864
2016-08-31,53,6,0,5357,405,1066243,22,8,336103.10595519235,426581.31977662176
2016-09-30,53,6,0,7927,2907,1313554,22,8,7772.494359649225,8173.885416052697
2016-10-31,53,6,0,5161,4013,1885025,22,8,369488.63811418135,311515.1022767985
2016-11-30,53,6,0,6963,1516,1540870,22,8,165567.87580005897,248144.5026532942
2016-12-31,53,6,0,4870,1161,1379158,22,8,469496.3076117599,479318.51577189873
2017-01-31,53,6,0,5184,2180,531676,22,8,141578.76024864655,200762.5338609882
2017-02-28,53,6,0,3265,4784,1848532,22,8,510577.9098129253,462764.986434318
2017-03-31,53,6,0,4756,2449,522276,22,8,153889.90016747807,227770.1175664652
2017-04-30,53,6,0,1288,6105,3677526,22,8,985881.8599660172,905407.4918605416
2017-05-31,53,6,0,1906,5488,3993412,22,8,1181121.3054946875,929217.3191467886
2017-06-30,53,6,0,5746,346,652702,22,8,176637.7529565673,318465.3704994112
2017-07-31,53,6,0,6250,3099,1363505,22,8,194981.44281751383,179260.79665475505
2017-08-31,53,6,0,7560,1583,801171,22,8,36055.868682630135,56281.44549660018
2017-09-30,53,6,0,7996,235,1434701,22,8,174.70582115031138,236284.6296925687
2017-10-31,53,6,0,5572,1046,961624,22,8,257605.27023871135,329518.26804812386
2017-11-30,53,6,0,3258,4223,1290095,22,8,404663.66390886606,379267.9029394075
2017-12-31,53,6,0,4713,1886,1099706,22,8,356668.3150316456,383936.6886546793
2018-01-31,53,6,0,5981,2559,1886061,22,8,339853.0263200016,346525.4171711381
2018-02-28,53,6,0,5833,4233,1037623,22,8,148308.89324117362,65692.96388137237
2018-03-31,53,6,0,6011,958,949348,22,8,210589.9595288492,294597.04416118993
2018-04-30,53,6,0,2919,7724,3005713,22,8,265484.04780013644,423901.3700237104
2018-05-31,53,6,0,2604,6961,3693790,22,8,558339.4715418248,658837.7217496356
2018-06-30,53,6,0,3669,1776,1558838,22,8,676648.3543865731,616749.253134199
2018-07-31,53,6,0,5677,970,508733,22,8,131631.57596715802,245295.23788215578
2018-08-31,53,6,0,5439,727,817081,22,8,240181.7201946439,351257.8478310399
2018-09-30,53,6,0,3417,2589,1979945,22,8,806727.9203494779,625609.4008889431
2018-10-31,53,6,0,7735,2867,1322588,22,8,29484.59567623189,28287.92807681781
2018-11-30,53,6,0,4841,363,687609,22,8,260384.3594774812,411780.91985414963
2018-12-31,53,6,0,5714,3949,743147,22,8,118775.66145406124,50971.08671335932
2019-01-31,53,6,0,3178,3103,1150127,22,8,453367.59357509017,470681.20868632226
2019-02-28,53,6,0,6078,3174,664401,22,8,103030.80718301574,52460.493102559325
2019-03-31,53,6,0,7952,4828,1070672,22,8,2782.73816791862,-207218.71312927146
2019-04-30,53,6,0,1698,5368,2442921,22,8,772946.5313022812,653474.1105762483
2019-05-31,53,6,0,3429,7478,3990859,22,8,379600.4476451294,591297.3038126113
2019-06-30,53,6,0,4409,382,865879,22,8,371951.6110990351,507830.4073100808
2019-07-31,53,6,0,5366,3761,1594818,22,8,304745.0703250511,270709.5396167283
2019-08-31,53,6,0,3162,1963,739367,22,8,349217.69412422046,475523.83333147736
2019-09-30,53,6,0,7934,4153,1132728,22,8,4792.992515639648,-126109.21702854952
2019-10-31,53,6,0,7991,2785,621209,22,8,321.4050857848094,-131401.2214460804
2019-11-30,53,6,0,4962,2395,977161,22,8,271854.3593865951,296576.93232494214
2019-12-31,53,6,0,3706,4901,1433505,22,8,349013.6945414523,317978.89090141637
2020-01-31,53,6,0,4099,2087,1876215,22,8,701797.8318991502,601336.5964695513
2020-02-29,53,6,0,4965,2606,1709221,22,8,459809.2358412826,425171.36160392885
2020-03-31,53,6,0,6756,2613,577096,22,8,63473.48000741028,2109.4888042766133
2020-04-30,53,6,0,3026,6618,3219913,22,8,525143.5046772445,549838.5903590278
2020-05-31,53,6,0,2863,6001,2365427,22,8,502865.3423600224,437081.4313152153
2020-06-30,53,6,0,3805,1475,1532512,22,8,671268.561548298,608056.4236802482
2020-07-31,53,6,0,6686,2891,1138083,22,8,126454.78581793468,96035.44401644752
2020-08-31,53,6,0,6735,3814,1365167,22,8,123854.0217340196,67240.0563365837
2020-09-30,53,6,0,6461,1007,817137,22,8,139333.4885066965,211941.17407437717
2020-10-31,53,6,0,4957,2675,1579707,22,8,421470.76799140737,388147.21623712196
2020-11-30,53,6,0,5162,1666,1059292,22,8,305796.18470000254,342109.8878552786
2020-12-31,53,6,0,4967,1653,760462,22,8,235047.4436069456,317192.28268316196
2021-01-31,53,6,0,6047,2231,952185,22,8,174447.16389340945,186218.35006877393
2021-02-28,53,6,0,3346,884,1455017,22,8,762850.0669624716,698384.2680184356
2021-03-31,53,6,0,3987,4801,1665178,22,8,388176.1657943954,347226.3456059561
2021-04-30,53,6,0,1284,5866,3360325,22,8,976524.2231921732,850348.5888824222
2021-05-31,53,6,0,1745,7916,2239477,22,8,206069.2227851161,387658.7510332407
2021-06-30,53,6,0,3598,2909,1616170,22,8,600775.4954096696,538689.1505478923
2021-07-31,53,6,0,4210,1501,1593661,22,8,628425.2481954612,575460.8943023235
2021-08-31,53,6,0,7974,3819,932261,22,8,1539.9589137472185,-141495.11808898166
2021-09-30,53,6,0,6008,2240,1126968,22,8,210316.8720267425,228568.84208747905
2021-10-31,53,6,0,5557,4245,1389237,22,8,223324.005774903,169370.06444888865
2021-11-30,53,6,0,5967,4142,1377973,22,8,188307.455851283,126231.01689018683
2021-12-31,53,6,0,6416,4707,1885894,22,8,177235.9523880472,143228.87693466764
2022-01-31,53,6,0,3648,2774,1317855,22,8,495099.2258829394,472972.8220156928
2022-02-28,53,6,0,6369,1771,925832,22,8,151273.56365547472,188225.38176530693
2022-03-31,53,6,0,4966,3702,590542,22,8,131471.30723703734,121325.40735083584
2022-04-30,53,6,0,2982,6075,3836858,22,8,776924.4663024548,730840.7975376335
2022-05-31,53,6,0,3246,5543,3828133,22,8,869206.9147364584,730839.6353355602
2022-06-30,53,6,0,5307,3364,1296325,22,8,272557.3014144682,247624.28888492347
2022-07-31,53,6,0,4764,1696,1918177,22,8,628884.242891742,569037.4870737887
2022-08-31,53,6,0,5608,2192,1930656,22,8,435847.32186295226,437115.5754945022
2022-09-30,53,6,0,7744,708,501223,22,8,14605.803728671975,42080.02086569339
2022-10-31,53,6,0,7559,2024,589422,22,8,25000.22406596856,-33435.36943858012
2022-11-30,53,6,0,7293,4114,1576652,22,8,75153.57677408117,22249.80569128771
2022-12-31,53,6,0,3144,2749,925255,22,8,389453.1062005614,468348.13870283205
2023-01-31,53,6,0,4777,3068,1872295,22,8,496089.6165531536,449491.6011217587
2023-02-28,53,6,0,6265,1960,1913217,22,8,323845.3498601878,373117.7822699531
2023-03-31,53,6,0,7803,4639,819505,22,8,9601.203299125023,-225718.87260610444
2023-04-30,53,6,0,1324,8294,3785936,22,8,238730.40008683616,701831.8588714334
2023-05-31,53,6,0,2472,4147,3288995,22,8,1222014.7623679067,806831.3220285011
2023-06-30,53,6,0,6014,717,640074,22,8,146033.8776619086,255939.01592651836
2023-07-31,53,6,0,7664,3969,525545,22,8,12203.04700273246,-211728.12057824913
2023-08-31,53,6,0,3473,3931,858756,22,8,272956.04523542075,314766.74253661395
2023-09-30,53,6,0,3358,1572,1678723,22,8,803190.8864202364,677648.7411381346
2023-10-31,53,6,0,5798,4660,1867376,22,8,246785.3605084073,202632.10160761894
2023-11-30,53,6,0,4342,4201,1142097,22,8,277576.9680416408,257959.85971910055
2023-12-31,53,6,0,3052,730,1638941,22,8,930991.8195651112,768283.3992974815
2015-01-31,54,0,0,3131,3456,1676811,25,7,628224.211104769,530491.4649968802
2015-02-28,54,0,0,4631,3493,1557061,4,9,400727.4152273091,354177.39804615855
2015-03-31,54,0,0,6782,3910,795068,30,26,68156.41950135495,-73495.28707780076
2015-04-30,54,0,0,2394,7277,2892597,41,39,387384.7686531821,500787.1998905702
2015-05-31,54,0,0,2337,8918,2735683,36,27,16998.757456291067,329466.96425372455
2015-06-30,54,0,0,5964,318,862263,296,31,211224.17020209305,327948.47325539275
2015-07-31,54,0,0,7005,3920,1894411,293,25,132256.12601530447,128864.03938177983
2015-08-31,54,0,0,5711,4466,910849,157,29,131003.98153145533,33764.00350595558
2015-09-30,54,0,0,5090,2458,1991758,17,38,525875.1576192982,467483.6527599075
2015-10-31,54,0,0,7201,3609,1100352,7,30,65368.80520744012,-13933.910306043566
2015-11-30,54,0,0,7299,2464,1442506,47,36,91065.36374034996,127700.200546867
2015-12-31,54,0,0,4458,4518,1422334,26,12,313208.1440553573,261383.1052192508
2016-01-31,54,0,0,5600,3456,700070,5,9,129119.51887640306,85218.98967518003
2016-02-29,54,0,0,3569,1319,543562,21,8,256772.55724804604,441502.5248290049
