Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature
2015-11-30,Coconut,West Bengal,Rabi,3785,3863,1768780,4,13
2015-12-31,Coconut,West Bengal,Rabi,6550,4675,1277674,4,13
2016-01-31,Coconut,West Bengal,Rabi,5498,2635,1204591,4,13
2016-02-29,Coconut,West Bengal,Rabi,3492,1995,1175124,4,13
2016-03-31,Coconut,West Bengal,Rabi,6781,4885,1549995,4,13
2016-04-30,Coconut,West Bengal,Rabi,1877,8654,3398753,4,13
2016-05-31,Coconut,West Bengal,Rabi,2414,6327,2345164,4,13
2016-06-30,Coconut,West Bengal,Rabi,4952,4969,1581748,4,13
2016-07-31,Coconut,West Bengal,Rabi,3657,365,542970,4,13
2016-08-31,Coconut,West Bengal,Rabi,4376,1123,707937,4,13
2016-09-30,Coconut,West Bengal,Rabi,3754,2464,697595,4,13
2016-10-31,Coconut,West Bengal,Rabi,4909,4702,1189591,4,13
2016-11-30,Coconut,West Bengal,Rabi,7891,1831,1072435,4,13
2016-12-31,Coconut,West Bengal,Rabi,6121,2531,957753,4,13
2017-01-31,Coconut,West Bengal,Rabi,6512,610,1386867,4,13
2017-02-28,Coconut,West Bengal,Rabi,3585,4791,1926296,4,13
2017-03-31,Coconut,West Bengal,Rabi,3462,2889,1334062,4,13
2017-04-30,Coconut,West Bengal,Rabi,3427,5012,3850377,4,13
2017-05-31,Coconut,West Bengal,Rabi,2657,4482,3047874,4,13
2017-06-30,Coconut,West Bengal,Rabi,3707,125,1543660,4,13
2017-07-31,Coconut,West Bengal,Rabi,5549,2100,1403849,4,13
2017-08-31,Coconut,West Bengal,Rabi,5500,4122,740258,4,13
2017-09-30,Coconut,West Bengal,Rabi,6300,4603,1989051,4,13
2017-10-31,Coconut,West Bengal,Rabi,7022,1006,1696977,4,13
2017-11-30,Coconut,West Bengal,Rabi,3958,3031,922322,4,13
2017-12-31,Coconut,West Bengal,Rabi,5137,2777,1014677,4,13
2018-01-31,Coconut,West Bengal,Rabi,6214,449,1489541,4,13
2018-02-28,Coconut,West Bengal,Rabi,3623,4937,934044,4,13
2018-03-31,Coconut,West Bengal,Rabi,7079,733,1757315,4,13
2018-04-30,Coconut,West Bengal,Rabi,3495,7108,2494889,4,13
2018-05-31,Coconut,West Bengal,Rabi,3320,8594,2454727,4,13
2018-06-30,Coconut,West Bengal,Rabi,3409,1952,1264615,4,13
2018-07-31,Coconut,West Bengal,Rabi,6852,4001,1851203,4,13
2018-08-31,Coconut,West Bengal,Rabi,3592,3384,1207428,4,13
2018-09-30,Coconut,West Bengal,Rabi,4682,1328,1795872,4,13
2018-10-31,Coconut,West Bengal,Rabi,6794,1041,665781,4,13
2018-11-30,Coconut,West Bengal,Rabi,5544,717,1140484,4,13
2018-12-31,Coconut,West Bengal,Rabi,7300,1036,1221696,4,13
2019-01-31,Coconut,West Bengal,Rabi,6081,4985,1285520,4,13
2019-02-28,Coconut,West Bengal,Rabi,6658,1419,1813748,4,13
2019-03-31,Coconut,West Bengal,Rabi,3170,2654,1919010,4,13
2019-04-30,Coconut,West Bengal,Rabi,1635,4663,2382391,4,13
2019-05-31,Coconut,West Bengal,Rabi,1549,5678,2724656,4,13
2019-06-30,Coconut,West Bengal,Rabi,7568,1212,1073570,4,13
2019-07-31,Coconut,West Bengal,Rabi,3668,3424,1081867,4,13
2019-08-31,Coconut,West Bengal,Rabi,7041,3092,524651,4,13
2019-09-30,Coconut,West Bengal,Rabi,4494,2514,1246080,4,13
2019-10-31,Coconut,West Bengal,Rabi,5205,4533,1516049,4,13
2019-11-30,Coconut,West Bengal,Rabi,3115,1943,966245,4,13
2019-12-31,Coconut,West Bengal,Rabi,3586,1303,1579984,4,13
2020-01-31,Coconut,West Bengal,Rabi,6142,811,1940270,4,13
2020-02-29,Coconut,West Bengal,Rabi,7559,3087,547867,4,13
2020-03-31,Coconut,West Bengal,Rabi,4853,3221,1226175,4,13
2020-04-30,Coconut,West Bengal,Rabi,1212,7631,3657481,4,13
2020-05-31,Coconut,West Bengal,Rabi,3168,7009,2844184,4,13
2020-06-30,Coconut,West Bengal,Rabi,3845,4738,963021,4,13
2020-07-31,Coconut,West Bengal,Rabi,4226,330,1398982,4,13
2020-08-31,Coconut,West Bengal,Rabi,6986,3230,1565589,4,13
2020-09-30,Coconut,West Bengal,Rabi,7781,2897,1345149,4,13
2020-10-31,Coconut,West Bengal,Rabi,7583,4904,1813833,4,13
2020-11-30,Coconut,West Bengal,Rabi,4746,3875,1308557,4,13
2020-12-31,Coconut,West Bengal,Rabi,6217,413,1418788,4,13
2021-01-31,Coconut,West Bengal,Rabi,7378,1088,1216911,4,13
2021-02-28,Coconut,West Bengal,Rabi,7186,2987,530118,4,13
2021-03-31,Coconut,West Bengal,Rabi,5208,2740,554822,4,13
2021-04-30,Coconut,West Bengal,Rabi,3100,4380,2272655,4,13
2021-05-31,Coconut,West Bengal,Rabi,2364,8235,3497485,4,13
2021-06-30,Coconut,West Bengal,Rabi,7972,1333,641024,4,13
2021-07-31,Coconut,West Bengal,Rabi,5471,3691,1091735,4,13
2021-08-31,Coconut,West Bengal,Rabi,5893,4089,611260,4,13
2021-09-30,Coconut,West Bengal,Rabi,5638,1098,500354,4,13
2021-10-31,Coconut,West Bengal,Rabi,5354,2121,1564544,4,13
2021-11-30,Coconut,West Bengal,Rabi,4799,3528,1622316,4,13
2021-12-31,Coconut,West Bengal,Rabi,4965,840,1249001,4,13
2022-01-31,Coconut,West Bengal,Rabi,6549,257,1939283,4,13
2022-02-28,Coconut,West Bengal,Rabi,3117,3659,1531743,4,13
2022-03-31,Coconut,West Bengal,Rabi,6291,3656,1335754,4,13
2022-04-30,Coconut,West Bengal,Rabi,1469,7055,2997205,4,13
2022-05-31,Coconut,West Bengal,Rabi,1788,8236,2707023,4,13
2022-06-30,Coconut,West Bengal,Rabi,5855,3358,1562929,4,13
2022-07-31,Coconut,West Bengal,Rabi,7633,1738,1095062,4,13
2022-08-31,Coconut,West Bengal,Rabi,5005,4615,1839517,4,13
2022-09-30,Coconut,West Bengal,Rabi,3878,2003,1548672,4,13
2022-10-31,Coconut,West Bengal,Rabi,6202,1840,750830,4,13
2022-11-30,Coconut,West Bengal,Rabi,6507,2125,1005878,4,13
2022-12-31,Coconut,West Bengal,Rabi,7527,2260,602168,4,13
2023-01-31,Coconut,West Bengal,Rabi,7001,569,1416942,4,13
2023-02-28,Coconut,West Bengal,Rabi,7370,2606,933901,4,13
2023-03-31,Coconut,West Bengal,Rabi,4736,3610,661040,4,13
2023-04-30,Coconut,West Bengal,Rabi,1735,4941,3730099,4,13
2023-05-31,Coconut,West Bengal,Rabi,3120,4111,2406135,4,13
2023-06-30,Coconut,West Bengal,Rabi,7530,3977,1145541,4,13
2023-07-31,Coconut,West Bengal,Rabi,7588,2557,1684213,4,13
2023-08-31,Coconut,West Bengal,Rabi,3936,1261,1530977,4,13
2023-09-30,Coconut,West Bengal,Rabi,4931,1044,869541,4,13
2023-10-31,Coconut,West Bengal,Rabi,7988,3835,1234388,4,13
2023-11-30,Coconut,West Bengal,Rabi,6513,119,1951613,4,13
2023-12-31,Coconut,West Bengal,Rabi,6315,4485,602076,4,13
2015-01-31,Coconut,Maharashtra,Rabi,3010,2409,1878512,4,13
2015-02-28,Coconut,Maharashtra,Rabi,5166,4382,1164992,4,13
2015-03-31,Coconut,Maharashtra,Rabi,4268,2359,1150453,4,13
2015-04-30,Coconut,Maharashtra,Rabi,2529,6390,2657697,4,13
2015-05-31,Coconut,Maharashtra,Rabi,2358,7058,2794715,4,13
2015-06-30,Coconut,Maharashtra,Rabi,5730,4232,606208,4,13
2015-07-31,Coconut,Maharashtra,Rabi,6772,3849,1286354,4,13
2015-08-31,Coconut,Maharashtra,Rabi,5749,2376,1385432,4,13
2015-09-30,Coconut,Maharashtra,Rabi,5543,2510,1168959,4,13
2015-10-31,Coconut,Maharashtra,Rabi,3477,1612,829223,4,13
2015-11-30,Coconut,Maharashtra,Rabi,7322,2541,1606934,4,13
2015-12-31,Coconut,Maharashtra,Rabi,3727,708,1552331,4,13
2016-01-31,Coconut,Maharashtra,Rabi,6676,3845,1290794,4,13
2016-02-29,Coconut,Maharashtra,Rabi,6762,4647,1768907,4,13
2016-03-31,Coconut,Maharashtra,Rabi,4304,2054,1904842,4,13
2016-04-30,Coconut,Maharashtra,Rabi,2517,5656,2006402,4,13
2016-05-31,Coconut,Maharashtra,Rabi,2794,8503,2820938,4,13
2016-06-30,Coconut,Maharashtra,Rabi,3720,1968,1510741,4,13
2016-07-31,Coconut,Maharashtra,Rabi,6017,2368,759779,4,13
2016-08-31,Coconut,Maharashtra,Rabi,5430,4561,632955,4,13
2016-09-30,Coconut,Maharashtra,Rabi,5731,4479,1021845,4,13
2016-10-31,Coconut,Maharashtra,Rabi,7103,654,1123616,4,13
2016-11-30,Coconut,Maharashtra,Rabi,6156,4925,729005,4,13
2016-12-31,Coconut,Maharashtra,Rabi,3067,4477,691715,4,13
2017-01-31,Coconut,Maharashtra,Rabi,4237,3580,1311611,4,13
2017-02-28,Coconut,Maharashtra,Rabi,3101,2941,1199129,4,13
2017-03-31,Coconut,Maharashtra,Rabi,5187,1421,1647229,4,13
2017-04-30,Coconut,Maharashtra,Rabi,2613,6136,2342923,4,13
2017-05-31,Coconut,Maharashtra,Rabi,1858,8114,2624778,4,13
2017-06-30,Coconut,Maharashtra,Rabi,4216,2076,1105063,4,13
2017-07-31,Coconut,Maharashtra,Rabi,6451,4339,1379990,4,13
2017-08-31,Coconut,Maharashtra,Rabi,7776,3804,1141860,4,13
2017-09-30,Coconut,Maharashtra,Rabi,5627,3237,1204534,4,13
2017-10-31,Coconut,Maharashtra,Rabi,5352,3743,1002769,4,13
2017-11-30,Coconut,Maharashtra,Rabi,7156,4416,990321,4,13
2017-12-31,Coconut,Maharashtra,Rabi,4282,3763,885995,4,13
2018-01-31,Coconut,Maharashtra,Rabi,4600,2752,1521161,4,13
2018-02-28,Coconut,Maharashtra,Rabi,3996,2979,1715179,4,13
2018-03-31,Coconut,Maharashtra,Rabi,3526,973,1656256,4,13
2018-04-30,Coconut,Maharashtra,Rabi,1320,6364,3665465,4,13
2018-05-31,Coconut,Maharashtra,Rabi,2300,7099,3700642,4,13
2018-06-30,Coconut,Maharashtra,Rabi,7342,2202,917236,4,13
2018-07-31,Coconut,Maharashtra,Rabi,3197,2382,1522794,4,13
2018-08-31,Coconut,Maharashtra,Rabi,4766,4480,1796247,4,13
2018-09-30,Coconut,Maharashtra,Rabi,6690,1369,709928,4,13
2018-10-31,Coconut,Maharashtra,Rabi,6046,214,1460182,4,13
2018-11-30,Coconut,Maharashtra,Rabi,6380,3493,1772768,4,13
2018-12-31,Coconut,Maharashtra,Rabi,6157,2077,1735089,4,13
2019-01-31,Coconut,Maharashtra,Rabi,6299,1664,1572256,4,13
2019-02-28,Coconut,Maharashtra,Rabi,3721,1084,1791898,4,13
2019-03-31,Coconut,Maharashtra,Rabi,4806,112,1454802,4,13
2019-04-30,Coconut,Maharashtra,Rabi,2076,7951,3146768,4,13
2019-05-31,Coconut,Maharashtra,Rabi,1856,6606,2682884,4,13
2019-06-30,Coconut,Maharashtra,Rabi,6215,3080,1422598,4,13
2019-07-31,Coconut,Maharashtra,Rabi,7004,1622,1900635,4,13
2019-08-31,Coconut,Maharashtra,Rabi,5243,2109,1355531,4,13
2019-09-30,Coconut,Maharashtra,Rabi,5178,1029,791134,4,13
2019-10-31,Coconut,Maharashtra,Rabi,7564,1618,1796603,4,13
2019-11-30,Coconut,Maharashtra,Rabi,4299,4681,1343217,4,13
2019-12-31,Coconut,Maharashtra,Rabi,6422,476,840343,4,13
2020-01-31,Coconut,Maharashtra,Rabi,3976,4799,1767698,4,13
2020-02-29,Coconut,Maharashtra,Rabi,5727,2304,1687928,4,13
2020-03-31,Coconut,Maharashtra,Rabi,4257,3918,1839684,4,13
2020-04-30,Coconut,Maharashtra,Rabi,2775,7655,3845772,4,13
2020-05-31,Coconut,Maharashtra,Rabi,1473,6021,2714214,4,13
2020-06-30,Coconut,Maharashtra,Rabi,5431,4513,1014714,4,13
2020-07-31,Coconut,Maharashtra,Rabi,4928,4835,612829,4,13
2020-08-31,Coconut,Maharashtra,Rabi,5647,2650,1574240,4,13
2020-09-30,Coconut,Maharashtra,Rabi,3260,790,1888959,4,13
2020-10-31,Coconut,Maharashtra,Rabi,6944,284,718411,4,13
2020-11-30,Coconut,Maharashtra,Rabi,5749,3076,604860,4,13
2020-12-31,Coconut,Maharashtra,Rabi,7762,168,1450491,4,13
2021-01-31,Coconut,Maharashtra,Rabi,5616,3688,1189205,4,13
2021-02-28,Coconut,Maharashtra,Rabi,5408,1656,1495052,4,13
2021-03-31,Coconut,Maharashtra,Rabi,7089,4459,569685,4,13
2021-04-30,Coconut,Maharashtra,Rabi,2322,4411,2146881,4,13
2021-05-31,Coconut,Maharashtra,Rabi,1216,6042,2319018,4,13
2021-06-30,Coconut,Maharashtra,Rabi,3349,2476,1140365,4,13
2021-07-31,Coconut,Maharashtra,Rabi,7745,2493,783896,4,13
2021-08-31,Coconut,Maharashtra,Rabi,4758,4821,1752848,4,13
2021-09-30,Coconut,Maharashtra,Rabi,7325,3858,949522,4,13
2021-10-31,Coconut,Maharashtra,Rabi,5440,4224,695198,4,13
2021-11-30,Coconut,Maharashtra,Rabi,7809,948,1601312,4,13
2021-12-31,Coconut,Maharashtra,Rabi,4923,2195,1328235,4,13
2022-01-31,Coconut,Maharashtra,Rabi,7460,1847,1927098,4,13
2022-02-28,Coconut,Maharashtra,Rabi,7943,1313,1160258,4,13
2022-03-31,Coconut,Maharashtra,Rabi,5747,4267,1166091,4,13
2022-04-30,Coconut,Maharashtra,Rabi,1845,4790,3618110,4,13
2022-05-31,Coconut,Maharashtra,Rabi,2346,4844,3868779,4,13
2022-06-30,Coconut,Maharashtra,Rabi,7884,3743,1001651,4,13
2022-07-31,Coconut,Maharashtra,Rabi,3428,1085,872308,4,13
2022-08-31,Coconut,Maharashtra,Rabi,6719,3705,657853,4,13
2022-09-30,Coconut,Maharashtra,Rabi,7440,263,950071,4,13
2022-10-31,Coconut,Maharashtra,Rabi,6096,4564,1600916,4,13
2022-11-30,Coconut,Maharashtra,Rabi,7471,3232,527761,4,13
2022-12-31,Coconut,Maharashtra,Rabi,5860,569,1645515,4,13
2023-01-31,Coconut,Maharashtra,Rabi,6018,112,774698,4,13
2023-02-28,Coconut,Maharashtra,Rabi,4574,3583,842026,4,13
2023-03-31,Coconut,Maharashtra,Rabi,3079,3200,1448116,4,13
2023-04-30,Coconut,Maharashtra,Rabi,2818,6943,2352579,4,13
2023-05-31,Coconut,Maharashtra,Rabi,3449,8236,3564892,4,13
2023-06-30,Coconut,Maharashtra,Rabi,5095,4726,769539,4,13
2023-07-31,Coconut,Maharashtra,Rabi,6857,766,1590734,4,13
2023-08-31,Coconut,Maharashtra,Rabi,6186,2380,1967093,4,13
2023-09-30,Coconut,Maharashtra,Rabi,4703,1824,1550143,4,13
2023-10-31,Coconut,Maharashtra,Rabi,6977,2892,1642770,4,13
2023-11-30,Coconut,Maharashtra,Rabi,5241,850,1739605,4,13
2023-12-31,Coconut,Maharashtra,Rabi,3017,3063,674878,4,13
2015-01-31,Groundnut,Punjab,Rabi,3949,4812,1866230,28,13
2015-02-28,Groundnut,Punjab,Rabi,3062,3969,1839186,1,12
2015-03-31,Groundnut,Punjab,Rabi,7302,2104,1507573,46,32
2015-04-30,Groundnut,Punjab,Rabi,2976,6131,3751646,9,26
2015-05-31,Groundnut,Punjab,Rabi,2034,7916,2157793,28,29
2015-06-30,Groundnut,Punjab,Rabi,4976,2891,1886250,198,28
2015-07-31,Groundnut,Punjab,Rabi,4813,1497,772780,235,31
2015-08-31,Groundnut,Punjab,Rabi,7481,3820,1344535,253,32
2015-09-30,Groundnut,Punjab,Rabi,5193,2175,1234679,44,25
2015-10-31,Groundnut,Punjab,Rabi,3977,1538,561396,9,38
2015-11-30,Groundnut,Punjab,Rabi,5964,2856,1809761,20,28
2015-12-31,Groundnut,Punjab,Rabi,7456,1048,1299892,13,9
2016-01-31,Groundnut,Punjab,Rabi,6344,406,1232643,7,10
2016-02-29,Groundnut,Punjab,Rabi,6074,3549,689238,5,8
2016-03-31,Groundnut,Punjab,Rabi,4295,3788,1549709,16,26
2016-04-30,Groundnut,Punjab,Rabi,2083,6917,2350951,37,26
2016-05-31,Groundnut,Punjab,Rabi,3370,7011,3455332,41,25
2016-06-30,Groundnut,Punjab,Rabi,3206,2961,1876561,151,29
2016-07-31,Groundnut,Punjab,Rabi,5770,276,1313858,235,26
2016-08-31,Groundnut,Punjab,Rabi,5429,2682,525606,191,33
2016-09-30,Groundnut,Punjab,Rabi,6119,4731,1169719,28,37
2016-10-31,Groundnut,Punjab,Rabi,3406,1510,1213602,19,30
2016-11-30,Groundnut,Punjab,Rabi,7522,1934,595656,10,30
2016-12-31,Groundnut,Punjab,Rabi,5861,4677,731208,17,7
2017-01-31,Groundnut,Punjab,Rabi,5842,641,1740092,12,10
2017-02-28,Groundnut,Punjab,Rabi,7151,3653,1716912,16,13
2017-03-31,Groundnut,Punjab,Rabi,3146,1690,1574907,26,27
2017-04-30,Groundnut,Punjab,Rabi,2485,8810,2449544,5,25
2017-05-31,Groundnut,Punjab,Rabi,3415,7492,2489296,10,28
2017-06-30,Groundnut,Punjab,Rabi,5942,3227,1638575,256,30
2017-07-31,Groundnut,Punjab,Rabi,6041,4454,1981864,215,27
2017-08-31,Groundnut,Punjab,Rabi,5804,4804,1491494,238,25
2017-09-30,Groundnut,Punjab,Rabi,5426,4471,673448,24,30
2017-10-31,Groundnut,Punjab,Rabi,5837,601,1563839,20,32
2017-11-30,Groundnut,Punjab,Rabi,6414,4424,1454173,37,31
2017-12-31,Groundnut,Punjab,Rabi,6986,1060,1512108,1,13
2018-01-31,Groundnut,Punjab,Rabi,5520,4970,1820713,7,9
2018-02-28,Groundnut,Punjab,Rabi,7481,4597,708926,12,14
2018-03-31,Groundnut,Punjab,Rabi,7965,3494,620507,25,26
2018-04-30,Groundnut,Punjab,Rabi,3399,7903,3781512,27,28
2018-05-31,Groundnut,Punjab,Rabi,2973,7812,2619044,36,31
2018-06-30,Groundnut,Punjab,Rabi,4535,1379,1860892,213,28
2018-07-31,Groundnut,Punjab,Rabi,7785,1359,599121,254,29
2018-08-31,Groundnut,Punjab,Rabi,4602,2472,770682,185,32
2018-09-30,Groundnut,Punjab,Rabi,5403,2622,861405,26,28
2018-10-31,Groundnut,Punjab,Rabi,6094,1317,965491,17,38
2018-11-30,Groundnut,Punjab,Rabi,7375,491,1644866,18,33
2018-12-31,Groundnut,Punjab,Rabi,6841,2141,1228820,2,10
2019-01-31,Groundnut,Punjab,Rabi,7683,1260,743187,11,12
2019-02-28,Groundnut,Punjab,Rabi,5464,1848,635107,6,14
2019-03-31,Groundnut,Punjab,Rabi,5140,4147,856934,2,39
2019-04-30,Groundnut,Punjab,Rabi,1339,6879,3476503,2,35
2019-05-31,Groundnut,Punjab,Rabi,2376,4688,2301522,16,25
2019-06-30,Groundnut,Punjab,Rabi,7751,1657,1611742,212,25
2019-07-31,Groundnut,Punjab,Rabi,4193,2583,934757,178,26
2019-08-31,Groundnut,Punjab,Rabi,7240,3708,1907383,197,25
2019-09-30,Groundnut,Punjab,Rabi,4407,475,995951,19,26
2019-10-31,Groundnut,Punjab,Rabi,4956,4045,1695685,0,30
2019-11-30,Groundnut,Punjab,Rabi,5301,1602,574496,14,32
2019-12-31,Groundnut,Punjab,Rabi,6418,2745,1356473,6,10
2020-01-31,Groundnut,Punjab,Rabi,4912,2174,1667402,10,6
2020-02-29,Groundnut,Punjab,Rabi,6647,2252,554821,10,14
2020-03-31,Groundnut,Punjab,Rabi,3938,1318,592994,47,34
2020-04-30,Groundnut,Punjab,Rabi,1317,4356,2443478,43,26
2020-05-31,Groundnut,Punjab,Rabi,1880,8054,2504883,32,30
2020-06-30,Groundnut,Punjab,Rabi,4085,1624,1265292,229,34
2020-07-31,Groundnut,Punjab,Rabi,4497,1794,1236674,292,30
2020-08-31,Groundnut,Punjab,Rabi,6083,2851,706995,290,25
2020-09-30,Groundnut,Punjab,Rabi,5367,544,1318291,39,31
2020-10-31,Groundnut,Punjab,Rabi,4056,1310,606067,47,32
2020-11-30,Groundnut,Punjab,Rabi,7821,1460,540198,5,34
2020-12-31,Groundnut,Punjab,Rabi,7949,1500,982188,13,13
2021-01-31,Groundnut,Punjab,Rabi,6859,1115,793019,24,6
2021-02-28,Groundnut,Punjab,Rabi,7761,783,1734449,26,13
2021-03-31,Groundnut,Punjab,Rabi,6100,3630,900910,48,34
2021-04-30,Groundnut,Punjab,Rabi,2661,6373,2885696,39,28
2021-05-31,Groundnut,Punjab,Rabi,2058,5987,2506500,6,36
2021-06-30,Groundnut,Punjab,Rabi,4507,1559,1838408,183,25
2021-07-31,Groundnut,Punjab,Rabi,3991,3913,1982549,192,30
2021-08-31,Groundnut,Punjab,Rabi,5905,4383,1957344,161,34
2021-09-30,Groundnut,Punjab,Rabi,7739,859,1461182,46,25
2021-10-31,Groundnut,Punjab,Rabi,6718,410,896878,14,26
2021-11-30,Groundnut,Punjab,Rabi,7996,3821,1044452,48,33
2021-12-31,Groundnut,Punjab,Rabi,3223,686,886793,6,13
2022-01-31,Groundnut,Punjab,Rabi,7789,2919,662425,16,6
2022-02-28,Groundnut,Punjab,Rabi,3913,2040,561424,6,14
2022-03-31,Groundnut,Punjab,Rabi,5991,3172,757762,42,30
2022-04-30,Groundnut,Punjab,Rabi,2771,4996,2160846,10,28
2022-05-31,Groundnut,Punjab,Rabi,2882,4063,2550877,8,30
2022-06-30,Groundnut,Punjab,Rabi,6211,1202,1699698,192,34
2022-07-31,Groundnut,Punjab,Rabi,5287,3281,809479,177,26
2022-08-31,Groundnut,Punjab,Rabi,3978,991,706386,197,27
2022-09-30,Groundnut,Punjab,Rabi,4307,2747,746067,12,35
2022-10-31,Groundnut,Punjab,Rabi,4651,2333,1781840,41,34
2022-11-30,Groundnut,Punjab,Rabi,5798,448,1934487,5,29
2022-12-31,Groundnut,Punjab,Rabi,7820,1032,1359823,1,14
2023-01-31,Groundnut,Punjab,Rabi,5239,4173,944657,19,13
2023-02-28,Groundnut,Punjab,Rabi,4641,2802,1446516,3,9
2023-03-31,Groundnut,Punjab,Rabi,3199,3349,1759308,31,29
2023-04-30,Groundnut,Punjab,Rabi,2882,8982,2520032,23,33
2023-05-31,Groundnut,Punjab,Rabi,1564,4595,3484106,25,25
2023-06-30,Groundnut,Punjab,Rabi,5654,4427,1757288,164,28
2023-07-31,Groundnut,Punjab,Rabi,7162,778,1451446,265,30
2023-08-31,Groundnut,Punjab,Rabi,4963,2972,663337,273,34
2023-09-30,Groundnut,Punjab,Rabi,7888,172,1874240,1,27
2023-10-31,Groundnut,Punjab,Rabi,5738,4559,542285,32,26
2023-11-30,Groundnut,Punjab,Rabi,6758,3935,1512948,18,34
2023-12-31,Groundnut,Punjab,Rabi,6534,3421,1796251,11,9
2015-01-31,Groundnut,Haryana,Rabi,4901,4315,896607,2,12
2015-02-28,Groundnut,Haryana,Rabi,6765,4681,638853,26,13
2015-03-31,Groundnut,Haryana,Rabi,7989,1829,790441,12,32
2015-04-30,Groundnut,Haryana,Rabi,3403,4551,3993515,11,25
2015-05-31,Groundnut,Haryana,Rabi,2681,7637,2299391,15,26
2015-06-30,Groundnut,Haryana,Rabi,5367,2029,1115005,190,28
2015-07-31,Groundnut,Haryana,Rabi,4476,4390,786435,153,31
2015-08-31,Groundnut,Haryana,Rabi,6607,4834,1813952,192,29
2015-09-30,Groundnut,Haryana,Rabi,6042,1331,937614,26,34
2015-10-31,Groundnut,Haryana,Rabi,3138,1587,1849858,8,37
2015-11-30,Groundnut,Haryana,Rabi,5220,3730,1216552,42,32
2015-12-31,Groundnut,Haryana,Rabi,4146,1665,1604112,9,10
2016-01-31,Groundnut,Haryana,Rabi,7249,3265,1410047,27,12
2016-02-29,Groundnut,Haryana,Rabi,6901,1714,1526614,6,13
2016-03-31,Groundnut,Haryana,Rabi,3647,2881,1543051,21,30
2016-04-30,Groundnut,Haryana,Rabi,1426,4056,2432264,26,36
2016-05-31,Groundnut,Haryana,Rabi,3305,7295,3874367,39,34
2016-06-30,Groundnut,Haryana,Rabi,3032,2318,1995652,220,31
2016-07-31,Groundnut,Haryana,Rabi,7813,1325,1483197,183,27
2016-08-31,Groundnut,Haryana,Rabi,6123,1173,987219,276,26
2016-09-30,Groundnut,Haryana,Rabi,7649,103,526111,17,35
2016-10-31,Groundnut,Haryana,Rabi,5266,2858,1575887,36,28
2016-11-30,Groundnut,Haryana,Rabi,4891,1430,1895739,14,36
2016-12-31,Groundnut,Haryana,Rabi,7413,2304,1325010,26,12
2017-01-31,Groundnut,Haryana,Rabi,4327,1986,1516254,14,9
2017-02-28,Groundnut,Haryana,Rabi,7580,929,1390581,7,6
2017-03-31,Groundnut,Haryana,Rabi,7872,1671,776386,20,26
2017-04-30,Groundnut,Haryana,Rabi,2643,6168,3261232,0,31
2017-05-31,Groundnut,Haryana,Rabi,3214,8715,3700203,47,29
2017-06-30,Groundnut,Haryana,Rabi,4747,3740,1963373,222,30
2017-07-31,Groundnut,Haryana,Rabi,6520,3662,1013335,259,28
2017-08-31,Groundnut,Haryana,Rabi,6549,2573,951436,242,28
2017-09-30,Groundnut,Haryana,Rabi,4851,4737,508487,3,25
2017-10-31,Groundnut,Haryana,Rabi,6569,4830,1251105,15,26
2017-11-30,Groundnut,Haryana,Rabi,5915,4204,1005703,2,37
2017-12-31,Groundnut,Haryana,Rabi,6198,4722,760797,9,6
2018-01-31,Groundnut,Haryana,Rabi,4695,1194,1731898,25,9
2018-02-28,Groundnut,Haryana,Rabi,4950,792,1077317,21,10
2018-03-31,Groundnut,Haryana,Rabi,6088,3471,997520,29,38
2018-04-30,Groundnut,Haryana,Rabi,2478,7994,3567046,10,33
2018-05-31,Groundnut,Haryana,Rabi,3150,5329,2820294,49,28
2018-06-30,Groundnut,Haryana,Rabi,7664,2734,1557112,296,28
2018-07-31,Groundnut,Haryana,Rabi,5462,3296,943117,219,32
2018-08-31,Groundnut,Haryana,Rabi,4403,2177,1754998,298,34
2018-09-30,Groundnut,Haryana,Rabi,7958,1721,940529,16,31
2018-10-31,Groundnut,Haryana,Rabi,3033,1924,855800,3,31
2018-11-30,Groundnut,Haryana,Rabi,4406,3034,1481882,42,34
2018-12-31,Groundnut,Haryana,Rabi,3674,3357,1084249,7,14
2019-01-31,Groundnut,Haryana,Rabi,4471,677,1887554,19,9
2019-02-28,Groundnut,Haryana,Rabi,5304,211,1812767,5,11
2019-03-31,Groundnut,Haryana,Rabi,3177,1164,1239068,25,29
2019-04-30,Groundnut,Haryana,Rabi,1787,8242,3416057,31,26
2019-05-31,Groundnut,Haryana,Rabi,2979,4819,2334379,31,29
2019-06-30,Groundnut,Haryana,Rabi,3297,1466,919419,153,28
2019-07-31,Groundnut,Haryana,Rabi,6715,2442,1889693,253,27
2019-08-31,Groundnut,Haryana,Rabi,7434,4417,893615,160,28
2019-09-30,Groundnut,Haryana,Rabi,5844,1440,699187,21,26
2019-10-31,Groundnut,Haryana,Rabi,7238,2600,1993545,41,34
2019-11-30,Groundnut,Haryana,Rabi,3571,2228,587162,42,31
2019-12-31,Groundnut,Haryana,Rabi,4260,3884,1879932,24,8
2020-01-31,Groundnut,Haryana,Rabi,6045,3968,750340,29,11
2020-02-29,Groundnut,Haryana,Rabi,7050,2691,625240,22,10
2020-03-31,Groundnut,Haryana,Rabi,7888,232,632390,15,36
2020-04-30,Groundnut,Haryana,Rabi,2876,7356,3784230,48,30
